id,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel,job_simp,seniority,desc_len,num_comp
451,Data Scientist,$111K-$176K (Glassdoor est.),2.5,"CareDx
2.5","Brisbane, CA","Brisbane, CA",1 to 50 employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,0,0,111,176,143.5,CareDx,CA,1,-1,1,0,0,0,1,data scientist,na,3885,1
452,Data Scientist,$87K-$140K (Glassdoor est.),3.9,"Serigor Inc.
3.9","San Francisco, CA","Baltimore, MD",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0,0,87,140,113.5,Serigor Inc.,CA,0,-1,1,0,0,0,0,data scientist,na,2759,0
453,Data Scientist,$76K-$127K (Glassdoor est.),3.4,"Leidos
3.4","Springfield, VA","Reston, VA",10000+ employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,76,127,101.5,Leidos,VA,0,51,1,0,0,1,0,data scientist,na,2882,0
454,"Data Analyst, Performance Partnership",$54K-$92K (Glassdoor est.),3.6,"Beckman Coulter Diagnostics
3.6","New York, NY","Brea, CA",10000+ employees,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",0,0,54,92,73,Beckman Coulter Diagnostics,NY,0,85,0,0,0,1,1,analyst,na,6513,3
455,Data Scientist,$61K-$100K (Glassdoor est.),3.5,"IHS Markit
3.5","New York, NY","London, United Kingdom",10000+ employees,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",0,0,61,100,80.5,IHS Markit,NY,0,4,1,0,0,1,0,data scientist,na,6438,2
456,Data Scientist,$81K-$140K (Glassdoor est.),-1,ALIN,"New York, NY","Noida, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,81,140,110.5,ALIN,NY,0,-1,1,0,0,0,0,data scientist,na,1838,0
457,Staff BI and Data Engineer,$80K-$148K (Glassdoor est.),2.9,"Affinity Solutions
2.9","San Jose, CA","New York, NY",51 to 200 employees,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114,Affinity Solutions,CA,0,22,1,0,1,0,0,data engineer,na,3333,3
458,Data Scientist,$108K-$171K (Glassdoor est.),3.5,"e-IT Professionals Corp.
3.5","Foster City, CA","Canton, MI",51 to 200 employees,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),-1,0,0,108,171,139.5,e-IT Professionals Corp.,CA,0,-1,1,0,0,0,0,data scientist,na,1131,0
459,Data Scientist,$112K-$179K (Glassdoor est.),4.8,"TechProjects
4.8","New York, NY","North Brunswick, NJ",1 to 50 employees,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,112,179,145.5,TechProjects,NY,0,9,1,0,0,0,1,data scientist,na,2145,0
460,Data Scientist,$63K-$111K (Glassdoor est.),4,"Biz2Credit Inc
4.0","New York, NY","New York, NY",201 to 500 employees,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63,111,87,Biz2Credit Inc,NY,1,13,0,0,0,0,1,data scientist,na,2496,3
461,Data Scientist,$75K-$126K (Glassdoor est.),4.2,"PeoplesBank
4.2","Holyoke, MA","Holyoke, MA",201 to 500 employees,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),-1,0,0,75,126,100.5,PeoplesBank,MA,1,135,0,0,0,0,1,data scientist,na,5013,0
462,Data Scientist Manager,$110K-$184K (Glassdoor est.),3.8,"Capgemini
3.8","New York, NY","Paris, France",10000+ employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110,184,147,Capgemini,NY,0,53,1,0,1,0,1,data scientist,na,5478,3
463,Data Engineer,$76K-$145K (Glassdoor est.),3.7,"GNY Insurance Companies
3.7","New York, NY","New York, NY",201 to 500 employees,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76,145,110.5,GNY Insurance Companies,NY,1,106,1,0,0,0,1,data engineer,na,1506,3
464,Marketing Data Analyst,$36K-$62K (Glassdoor est.),3.9,"Citadel Federal Credit Union
3.9","Exton, PA","Exton, PA",501 to 1000 employees,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49,Citadel Federal Credit Union,PA,1,83,1,0,0,0,0,analyst,na,3971,3
465,Data Scientist,$70K-$118K (Glassdoor est.),4.6,"Conch Technologies, Inc
4.6","Waltham, MA","Memphis, TN",51 to 200 employees,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1,0,0,70,118,94,"Conch Technologies, Inc",MA,0,-1,1,0,1,1,0,data scientist,na,2956,0
466,Senior Data Scientist,$94K-$153K (Glassdoor est.),4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94,153,123.5,Medidata Solutions,NY,1,21,1,0,0,1,0,data scientist,senior,4816,1
467,"Principal Scientist, Hematology",$54K-$115K (Glassdoor est.),3.3,"Rochester Regional Health
3.3","Rochester, NY","Rochester, NY",10000+ employees,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,Rochester Regional Health,NY,1,6,0,0,0,0,0,na,senior,3627,0
468,Data Analyst,$50K-$92K (Glassdoor est.),3.7,"CALIBRE Systems
3.7","Alexandria, VA","Alexandria, VA",501 to 1000 employees,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71,CALIBRE Systems,VA,1,31,0,0,0,0,1,analyst,na,2632,3
469,Software Data Engineer - College,$49K-$97K (Glassdoor est.),4,"HP Inc.
4.0","Corvallis, OR","Palo Alto, CA",10000+ employees,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,49,97,73,HP Inc.,OR,0,81,0,0,0,0,0,data engineer,na,2195,0
470,"Director - Data, Privacy and AI Governance",$67K-$135K (Glassdoor est.),3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,67,135,101,MassMutual,MA,0,169,0,0,0,0,0,director,na,4425,0
471,Staff Machine Learning Engineer,$138K-$224K (Glassdoor est.),3.9,"Tapjoy
3.9","San Francisco, CA","San Francisco, CA",201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,181,Tapjoy,CA,1,13,1,0,1,0,0,mle,na,2015,2
472,Data Scientist,$80K-$139K (Glassdoor est.),3.7,"Northrop Grumman
3.7","San Diego, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,80,139,109.5,Northrop Grumman,CA,0,81,0,0,0,0,1,data scientist,na,4448,0
473,Lead Data Scientist,$158K-$211K (Glassdoor est.),3.7,"Visa Inc.
3.7","Bellevue, WA","Foster City, CA",10000+ employees,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158,211,184.5,Visa Inc.,WA,0,62,1,0,0,0,1,data scientist,senior,7286,3
474,Senior Data Scientist - Algorithms,$150K-$180K (Glassdoor est.),3.9,"Quartet Health
3.9","New York, NY","New York, NY",201 to 500 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,150,180,165,Quartet Health,NY,1,6,1,0,0,0,0,data scientist,senior,4815,0
475,Information Security Data Analyst,$42K-$80K (Glassdoor est.),3.7,"Motorola Solutions
3.7","Chicago, IL","Chicago, IL",10000+ employees,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61,Motorola Solutions,IL,1,92,1,0,1,0,0,analyst,na,5768,3
476,Lead Data Engineer,$190K-$220K(Employer est.),4.1,"Credit Sesame
4.1","Mountain View, CA","Mountain View, CA",51 to 200 employees,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,205,Credit Sesame,CA,1,10,1,0,1,1,0,data engineer,senior,4037,3
477,Data Analyst,$42K-$77K (Glassdoor est.),3.1,"Success Academy Charter Schools
3.1","New York, NY","New York, NY",1001 to 5000 employees,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),-1,0,0,42,77,59.5,Success Academy Charter Schools,NY,1,14,1,0,0,0,1,analyst,na,4348,0
478,Scientist Manufacturing - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),3.1,"Reynolds American
3.1","Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,0,145,0,0,0,0,0,na,na,5182,0
479,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+ employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,0,39,0,0,0,0,1,na,na,3449,3
480,Data Analytics Project Manager,$34K-$92K (Glassdoor est.),3.6,"MassMutual
3.6","Springfield, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,34,92,63,MassMutual,MA,1,169,0,0,0,0,1,manager,na,5647,0
481,Data Analyst,$47K-$85K (Glassdoor est.),3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1 to 50 employees,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66,AXION Healthcare Solutions,NY,1,40,0,0,0,0,1,analyst,na,2292,2
482,Data Engineer,$65K-$124K (Glassdoor est.),3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 to 1000 employees,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,1,7,1,0,1,1,1,data engineer,na,5743,0
483,Data Scientist,$56K-$95K (Glassdoor est.),4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 to 200 employees,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,1,8,1,0,0,1,0,data scientist,na,4341,3
484,Machine Learning Engineer,$62K-$112K (Glassdoor est.),4,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87,Mteq,VA,0,66,1,0,0,0,0,mle,na,3127,2
485,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140,AstraZeneca,MD,0,107,1,0,0,0,1,data scientist,senior,4572,3
486,Data Scientist,$64K-$108K (Glassdoor est.),3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 to 500 employees,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86,Brillient,MD,0,14,1,0,0,0,1,data scientist,na,6626,0
487,Senior Data Scientist,$89K-$144K (Glassdoor est.),4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,1,8,1,0,0,0,0,data scientist,senior,1211,0
488,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,1,10,1,0,0,0,1,na,senior,4517,3
489,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87,Cboe Global Markets,KS,0,47,1,0,0,0,1,mle,na,2860,0
490,Marketing Data Analyst,$35K-$62K (Glassdoor est.),3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,1,34,0,0,0,0,1,analyst,na,4608,0
491,Data Engineer,$55K-$105K (Glassdoor est.),3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80,Trace3,TX,0,18,1,0,1,0,1,data engineer,na,7802,3
492,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,36,50,21.5,Texas Health Huguley Hospital,TX,0,43,0,0,0,1,0,na,na,5160,0
493,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,Teasdale Latin Foods,IL,0,-1,0,0,0,0,0,na,na,2433,0
494,Principal Data Scientist,$135K-$211K (Glassdoor est.),3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173,Northrop Grumman,CA,0,81,1,0,0,0,0,data scientist,senior,5884,0
495,Data Engineer,$57K-$80K (Glassdoor est.),3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,0,23,1,0,1,0,0,data engineer,na,1230,3
496,Data Scientist - Alpha Insights,$129K-$215K (Glassdoor est.),4.4,"Two Sigma
4.4","New York, NY","New York, NY",1001 to 5000 employees,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,0,0,129,215,172,Two Sigma,NY,1,19,0,0,0,0,0,data scientist,na,3222,0
497,"Data Scientist, Office of Data Science",$86K-$143K (Glassdoor est.),3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86,143,114.5,Liberty Mutual Insurance,MA,1,108,1,0,0,0,0,data scientist,na,4244,3
498,"Associate Principal Scientist, Pharmacogenomics",$63K-$127K (Glassdoor est.),3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95,AstraZeneca,MD,0,107,0,0,0,0,0,na,senior,3110,3
499,Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,1,62,1,0,0,0,1,data scientist,na,4478,3
500,Data Engineer,$43K-$86K (Glassdoor est.),3.2,"Guidepoint
3.2","New York, NY","New York, NY",501 to 1000 employees,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",0,0,43,86,64.5,Guidepoint,NY,1,17,1,0,0,1,1,data engineer,na,2926,3
501,"Scientist, Bacteriology",$74K-$149K (Glassdoor est.),2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,Cerus Corporation,CA,1,-1,0,0,0,0,1,na,na,4300,0
502,Data Scientist,$71K-$124K (Glassdoor est.),4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,1,13,1,0,0,0,1,data scientist,na,3431,2
503,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",$113K-$196K (Glassdoor est.),3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,0,239,0,0,1,1,1,data engineer,na,6817,3
504,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124,Software Engineering Institute,PA,1,36,0,0,0,0,0,mle,senior,5379,0
505,Data Scientist,$69K-$121K (Glassdoor est.),3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95,"Remedy BPCI Partners, LLC.",NY,0,9,1,0,1,1,0,data scientist,na,3111,2
506,Senior Data Scientist,$97K-$160K (Glassdoor est.),4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,Maven Wave Partners,IL,1,12,1,0,0,1,1,data scientist,senior,3160,0
507,Principal Data Scientist,$150K-$238K (Glassdoor est.),3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194,The Climate Corporation,CA,1,14,0,0,0,1,1,data scientist,senior,4847,3
508,Data Scientist,$77K-$132K (Glassdoor est.),3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,Crossix Solutions,NY,1,15,1,0,1,1,1,data scientist,na,4134,0
509,Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,48,78,31.5,Vail Health,CO,1,54,0,0,0,0,0,na,na,1945,0
510,Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,Clarity Insights,NC,0,12,1,0,0,0,1,data engineer,na,5192,0
511,"Data Analyst 1, full-time contract worker for up to 12 months",$35K-$65K (Glassdoor est.),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,1,-1,0,0,0,1,1,analyst,na,4525,0
512,Data Engineer,$79K-$147K (Glassdoor est.),3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113,NCSOFT,CA,0,23,1,0,1,1,1,data engineer,na,2421,3
